Date;High;Low;Open;Close;Volume;Adj Close;High_lastDay;Low_lastDay;Open_lastDay;Close_lastDay;Volume_lastDay;Adj Close_lastDay
43069;24327,82031;24013,80078;24013,80078;24272,34961;488200000;24272,34961;23959,75977;23872,58984;23883,25977;23940,67969;401410000;23940,67969
43070;24322,06055;23921,90039;24305,40039;24231,58984;417910000;24231,58984;24327,82031;24013,80078;24013,80078;24272,34961;488200000;24272,34961
43073;24534,03906;24288,18945;24424,10938;24290,05078;424250000;24290,05078;24322,06055;23921,90039;24305,40039;24231,58984;417910000;24231,58984
43074;24349,74023;24155,2793;24335,00977;24180,64063;371190000;24180,64063;24534,03906;24288,18945;24424,10938;24290,05078;424250000;24290,05078
43075;24229,34961;24134,49023;24171,90039;24140,91016;312720000;24140,91016;24349,74023;24155,2793;24335,00977;24180,64063;371190000;24180,64063
43076;24262,88086;24101,24023;24116,59961;24211,48047;319060000;24211,48047;24229,34961;24134,49023;24171,90039;24140,91016;312720000;24140,91016
43077;24330,11914;24225,5;24263,25977;24329,16016;293590000;24329,16016;24262,88086;24101,24023;24116,59961;24211,48047;319060000;24211,48047
43080;24389,7207;24314,74023;24338,10938;24386,0293;300580000;24386,0293;24330,11914;24225,5;24263,25977;24329,16016;293590000;24329,16016
43081;24552,9707;24443,83008;24452,96094;24504,80078;342220000;24504,80078;24389,7207;24314,74023;24338,10938;24386,0293;300580000;24386,0293
43082;24666,01953;24518,30078;24525,18945;24585,42969;325280000;24585,42969;24552,9707;24443,83008;24452,96094;24504,80078;342220000;24504,80078
43083;24672,48047;24508,66016;24631,00977;24508,66016;314780000;24508,66016;24666,01953;24518,30078;24525,18945;24585,42969;325280000;24585,42969
43084;24688,61914;24584,43945;24585,71094;24651,74023;635740000;24651,74023;24672,48047;24508,66016;24631,00977;24508,66016;314780000;24508,66016
43087;24876,07031;24739,56055;24739,56055;24792,19922;354880000;24792,19922;24688,61914;24584,43945;24585,71094;24651,74023;635740000;24651,74023
43088;24850,10938;24715,59961;24834,38086;24754,75;335330000;24754,75;24876,07031;24739,56055;24739,56055;24792,19922;354880000;24792,19922
43089;24852,43945;24697,10938;24838,08984;24726,65039;341790000;24726,65039;24850,10938;24715,59961;24834,38086;24754,75;335330000;24754,75
43090;24850,91016;24766,26953;24778,25977;24782,28906;339530000;24782,28906;24852,43945;24697,10938;24838,08984;24726,65039;341790000;24726,65039
43091;24784,15039;24717,50977;24764,03906;24754,06055;255140000;24754,06055;24850,91016;24766,26953;24778,25977;24782,28906;339530000;24782,28906
43095;24778,13086;24708,41992;24715,83984;24746,21094;208290000;24746,21094;24784,15039;24717,50977;24764,03906;24754,06055;255140000;24754,06055
43096;24789,51953;24731,67969;24766,51953;24774,30078;225890000;24774,30078;24778,13086;24708,41992;24715,83984;24746,21094;208290000;24746,21094
43097;24839,23047;24797,13086;24807,21094;24837,50977;200960000;24837,50977;24789,51953;24731,67969;24766,51953;24774,30078;225890000;24774,30078
43098;24871,66016;24719,2207;24849,63086;24719,2207;270760000;24719,2207;24839,23047;24797,13086;24807,21094;24837,50977;200960000;24837,50977
43102;24864,18945;24741,69922;24809,34961;24824,00977;341130000;24824,00977;24871,66016;24719,2207;24849,63086;24719,2207;270760000;24719,2207
43103;24941,91992;24825,55078;24850,44922;24922,67969;456790000;24922,67969;24864,18945;24741,69922;24809,34961;24824,00977;341130000;24824,00977
43104;25105,96094;24963,26953;24964,85938;25075,13086;403280000;25075,13086;24941,91992;24825,55078;24850,44922;24922,67969;456790000;24922,67969
43105;25299,78906;25112,00977;25114,91992;25295,86914;358020000;25295,86914;25105,96094;24963,26953;24964,85938;25075,13086;403280000;25075,13086
43108;25311,99023;25235,41016;25308,40039;25283;341390000;25283;25299,78906;25112,00977;25114,91992;25295,86914;358020000;25295,86914
43109;25439,7793;25308,41016;25312,05078;25385,80078;333490000;25385,80078;25311,99023;25235,41016;25308,40039;25283;341390000;25283
43110;25404,91992;25256,99023;25348,13086;25369,13086;341470000;25369,13086;25439,7793;25308,41016;25312,05078;25385,80078;333490000;25385,80078
43111;25575,41992;25396,18945;25398,59961;25574,73047;346830000;25574,73047;25404,91992;25256,99023;25348,13086;25369,13086;341470000;25369,13086
43112;25810,42969;25633,08008;25638,39063;25803,18945;376390000;25803,18945;25575,41992;25396,18945;25398,59961;25574,73047;346830000;25574,73047
43116;26086,11914;25702,99023;25987,61914;25792,85938;606520000;25792,85938;25810,42969;25633,08008;25638,39063;25803,18945;376390000;25803,18945
43117;26130,44922;25865,01953;25910,7793;26115,65039;522720000;26115,65039;26086,11914;25702,99023;25987,61914;25792,85938;606520000;25792,85938
43118;26153,41992;25947,32031;26149,55078;26017,81055;492780000;26017,81055;26130,44922;25865,01953;25910,7793;26115,65039;522720000;26115,65039
43119;26071,7207;25942,83008;25987,34961;26071,7207;585000000;26071,7207;26153,41992;25947,32031;26149,55078;26017,81055;492780000;26017,81055
43122;26215,23047;25974,65039;26025,32031;26214,59961;431200000;26214,59961;26071,7207;25942,83008;25987,34961;26071,7207;585000000;26071,7207
43123;26246,18945;26143,90039;26214,86914;26210,81055;433490000;26210,81055;26215,23047;25974,65039;26025,32031;26214,59961;431200000;26214,59961
43124;26392,80078;26106,93945;26282,07031;26252,11914;518790000;26252,11914;26246,18945;26143,90039;26214,86914;26210,81055;433490000;26210,81055
43125;26458,25;26259,7207;26313,06055;26392,78906;401390000;26392,78906;26392,80078;26106,93945;26282,07031;26252,11914;518790000;26252,11914
43126;26616,71094;26425,34961;26466,74023;26616,71094;477780000;26616,71094;26458,25;26259,7207;26313,06055;26392,78906;401390000;26392,78906
43129;26608,90039;26435,33984;26584,2793;26439,48047;421000000;26439,48047;26616,71094;26425,34961;26466,74023;26616,71094;477780000;26616,71094
43130;26256,99023;26028,41992;26198,44922;26076,89063;448330000;26076,89063;26608,90039;26435,33984;26584,2793;26439,48047;421000000;26439,48047
43131;26338,0293;26050,98047;26268,16992;26149,39063;479130000;26149,39063;26256,99023;26028,41992;26198,44922;26076,89063;448330000;26076,89063
43132;26306,69922;26014,43945;26083,03906;26186,71094;410620000;26186,71094;26338,0293;26050,98047;26268,16992;26149,39063;479130000;26149,39063
43133;26061,78906;25490,66016;26061,78906;25520,96094;522880000;25520,96094;26306,69922;26014,43945;26083,03906;26186,71094;410620000;26186,71094
